"HolderAddress","Balance","PendingBalanceUpdate"
"0x83ed0969db692d47e801ed9dd93afb0755be2641","9000","No"
"0x840a5e443925531b2a3c912754a47da0714e8deb","1000","No"
"0x84147f27e78cae60558e40cb9ec75f16fe073920","1000","No"
"0x84287846c88397fff89c03020dc26b6a17ecf818","49000","No"
"0x842a8efb22342b083be90f7faa933165d3c0430d","1000","No"
"0x842bf2fab1b407bf38b2541e6af6c5842c27a7a5","27000","No"
"0x843daab5f0586b9b859af7f9bd40838ab3cfd93d","3000","No"
"0x844d94243edcdcdc2ab9907806123d67528b10c3","16000","No"
"0x84629a4e015530407088feb74ac13689f801fb3c","14000","No"
"0x846d727cb13c2785739fa80c3974e6b2e0205163","19000","No"
"0x847f84be527ec93b4364d226cb1b19978ab6e846","4000","No"
"0x8486e8d693c7fb8662655e45823013290fd7f1d3","1000","No"
"0x84962572a31c44d0a85687e6f16f079d08e79ac6","1000","No"
"0x84a037fac0a9b6197a7fa5230bcfde3e0d8c5953","1000","No"
"0x84b05933e8233fdad9e7454cd6e45489bcc4daa0","6454.53422998719","No"
"0x84c826d86d55f02b541e5721f4c1ec11657ffe32","3000","No"
"0x84f403ecca6f55fdac295c299870fb8292d50004","2000","No"
"0x850d41be11ca673519d176f776b13a2ba7d2d68c","31000","No"
"0x8510d843a7f54b5a56be6b00cb5da91c519ca9c7","1000","No"
"0x8522e23c53ebb256014cfe1c4affc645c97ef487","1000","No"
"0x85322c164cfa02076e87b286c2f20c984ff9c863","1000","No"
"0x8538ab1fbf719216d39b77ae85f5a484ac674345","16000","No"
"0x85532659390f6c2e7500f9a28ba9ca26ccf9519d","5000","No"
"0x8565beaa27b80e402db4be43d1574d59a39534c1","2000","No"
"0x8568563716f07049b78a1cf13b11887a2b9d1b09","5000","No"
"0x857a3e1dec3dafb87f49134bc80ea94eae6a9561","50000","No"
"0x85c1b7b65ef18c41e4d405c9dbd59e1090f57ee0","38000","No"
"0x85c541f235338f59fbb5d0daeefe8f681e100395","24700","No"
"0x85c98c5cd129dc9f9a241d449705494b10bc3580","1000","No"
"0x85dd4f6327c58e5648083954bcafe9a91b219f85","46000","No"
"0x85dfb2fe55ad1ed2e7a690a241cf6fe980262194","3000","No"
"0x85f43a8c06d9d8b0dc73733efa2799e6fe62caa0","1000","No"
"0x85f5b76bea0edd5fa95311d1f02bbb5d6532a3bb","8000","No"
"0x85fae604bbe3c5d5b441d39ae95e4708fab902f0","2000","No"
"0x85fc7e72044141e11d254a519d89b54cdcd64a34","5000","No"
"0x8609a6eb76f806ef720c488685c650e52c24c456","1000","No"
"0x861073cf8cc66612d5d82cf53de3a60a7a2d2d19","5850","No"
"0x863843b60d779dc166c976b553b7377335f0e13a","9000","No"
"0x863e8a2306cf23c80372ef2b0f51cf37a3617912","50000","No"
"0x865529e1df9d2d84d80091c6baba2e7f234304cc","112700.436154447","No"
"0x8670e0012719be1e6ec32b819f10fdd07a86ed58","50000","No"
"0x8677ce4c497be6f7bbe9b27ebe029eb346d55622","20917.1284948319","No"
"0x8681dff2845e8e3f8996199ecff5676a8ac302f3","2000","No"
"0x86871a627f4fee06cec2612398e1c58e78adbb39","30000","No"
"0x868fd406ed7df4c128e3236f05ecc3f833d45454","7000","No"
"0x86a4c63c361634ef4fed4d64d861f978d467218f","2000","No"
"0x86b47c5b1adcd4a46cd4e3a159b7f4dfeaa2611b","22052.6790653872","No"
"0x86c3ff2f540625130f44efb5faf5546e4df069d7","1000","No"
"0x86c673d44365bf01bfd4e0138a7f716a70b47044","2859.2579516562","No"
"0x86cf69f14087416eb9f17b6981a9bfb9dffdf92f","50000","No"
"0x86d2a7e0decaac992fb98d06506e4fdd5a75c7f2","3000","No"
"0x86e554e31ac55c6826f8ad18a7334d911cfd85f9","10000","No"
"0x86e5c3517c1fcd9414a9170c84729f8ccb003452","1000","No"
"0x86e93702cba4774eb4722659f2de22e9df7bbb4b","39000","No"
"0x86f1a6b48718aa8bb94f9af77fc7e371960bd586","23000","No"
"0x86fae409155006df63fef33390b8c49d448025dc","37000","No"
"0x87083c1396a803f69096f3669c794efc8bb41949","17000","No"
"0x87098ae94b6cba3ec564166312e53a11fd96e822","14000","No"
"0x870b486122facc5aba88a6667218be5f8f24db06","1000","No"
"0x87148aaf993865b8e4cb722431cb689ba43a7e5f","42000","No"
"0x871f739a54a9c5d55a7cd6ad6f82f64153fcb286","3000","No"
"0x8721daabb5351ed71ef84d32e7c08f2d71ac368f","7500","No"
"0x8728c811f93eb6ac47d375e6a62df552d62ed284","6000","No"
"0x874f32c25b1edc3d87aa1491cfd3bf2cbb6ef6a5","17000","No"
"0x875892351bb190119603c012ffb23cb68e907f8f","50000","No"
"0x8758f29e9d75cf111221d59752b5a42ce084b26f","1000","No"
"0x875f66f93477751213b7d3142139a3e39065a092","1000","No"
"0x8773b8fe1d48c96604cccf008322b8f0dfeb9308","3000","No"
"0x877ce925c8682bc77b74da0659e81b9db336a38c","50000","No"
"0x878a69c2a368cefa10718d6578db42dd97d0edd7","50000","No"
"0x879039524f18912a38f49a655cdc3905f16b52e3","1000","No"
"0x87954c9d703344703ce1a12f569f5eae8b511ccb","1000","No"
"0x87a8c099c44b51968e6fc313b672f82f41e5f842","8000","No"
"0x87d644c4a437aae50a135788a9a094af3ed228be","55585.0792045886","No"
"0x87d75147fd8f9dc40ccb5c10239ca485e4970526","36000","No"
"0x87dda4a2ae7fb48c098c6aad98afa48c2e9d41a4","50000","No"
"0x87edf1e32c46f593e6b378ec93e7672c94aa6b17","1000","No"
"0x87f0744151c1cd6f4198dca9a5eece791a4caa82","5999","No"
"0x87fcfe1b0eae956b4c0a23e627d6fc9443c3b111","11042.692122105","No"
"0x8844529ae133b03df0098f03575c728388348d63","2000","No"
"0x8860ff766a1fe529f89d6b6eb777f8c4e7a2cdbd","2000","No"
"0x88775bc5861a1f2252e1008bf5d510db76bfab50","12000","No"
"0x887be81240a5e5fe528afc278c4cc5a9ada8203e","2000","No"
"0x888597ac07d52fd7cb74e9b75799f14eaf8b8e06","1000","No"
"0x888adc74a85b4b39df0e1d41e5dbbdea50fa8401","27000","No"
"0x88baaa7c950eabf21959f889d42cfde76ea35652","37000","No"
"0x88bb291481710ddf79ee84780eeea18b40432c29","2000","No"
"0x88c66d3d576ba03b7561c6330c07e49f2cf8a412","120184.874146377","No"
"0x88d0a542aa8fafe5aa74cbb5cc19ac83d4c62fa4","1000","No"
"0x88d3ec28bf66b3c54074f976c9e3442727cb819c","16000","No"
"0x88dccbc4d3a888bee7913127519decdd286b659d","10253.8692290654","No"
"0x890a0047f8d573347872cb6c019f86552f2367d6","1000","No"
"0x890aab9c2f49079b9f57c9aa738fd6db79d9fc76","6000","No"
"0x890b3ba29700ec4eefc1bc3c3503afa0293e70fc","1000","No"
"0x890f42d365cd9c3218fed2724aae313fdaa69e51","2000","No"
"0x8913123e71e872c9f8d61a7b7687b8e9105b621c","50000","No"
"0x892c3e0d64d6d5c118484ec8b25ac2e769c9eb89","9000.98935735683","No"
"0x8934f9f163cf8d955bd9316f108a2f11ab9df6f2","1000","No"
"0x893758566cb49aa28efc22b54e36e5e9280d09c2","50000","No"
"0x893d61beafa9abf0d991c8f0bdaff6ea843d3583","196165.711475923","No"
"0x89436dcc54cd3eb88d14f1ae0dbdf8b37c3fa179","10000","No"
"0x8954a36583851c1ebddcdfe242384b844864d02c","8000","No"
"0x895c51fe304cf94f696505052ce67d93b0ced4bc","6000","No"
"0x895d39c9aa6ab15eb5c4be006e623ebfebf0fafb","50000","No"
"0x89616ea430a504b74dc34a63257c2e4d3612351d","1000","No"
"0x89690197f9e478271485b341cab64d6c334172be","39000","No"
"0x896f29160482507813b4c2579b7f9cae0d4b6157","9000","No"
"0x896f8b32d2da8808fbc49cd0ee1f1f3f96a4e0ff","200450","No"
"0x8985db97d91880ca7fe43862c4fa4c7b05fabd33","50000","No"
"0x8994fa43adf72e0500d4592e46aaa7f5787e4222","1000","No"
"0x899a1bcbb0009d26ff0715375ff25a9cda9b4cec","1000","No"
"0x89b3ffc86b0dc9099e1cd05d57174614d5665fc2","285000","No"
"0x89b5c590fbd55ea7e06cb615632276e81db1463d","3000","No"
"0x89d19a0476333ae014994985769dd0567d38078d","1000","No"
"0x89d2ecbcd892e56770608cdef71adff3add589b9","1000","No"
"0x89d57c0819a198cc9c1d90cde1abf75cb3617474","52850","No"
"0x89dbc77b29c0acb127850e4cbf92fda270e2d084","1000","No"
"0x89dc6698825b8dc2b6fdbf51072046d8661339b7","2000","No"
"0x89dc6a0ffaee5392ec061b2f0a81d4bed842f4a5","28000","No"
"0x89e40eb29fe2a26090ea322a3d411bc453963573","1000","No"
"0x89ebf3d6cac39afd6cb0c9be03e77081828654c3","1000","No"
"0x89ff6ba96be74ae1ac67f428aa9b601bc50b2a26","46000","No"
"0x8a0c098e896fa309828a35ce714403d23cbbcf3a","7770.33068071951","No"
"0x8a2078d982154b84d5273e9a20c5e8565dac4894","1000","No"
"0x8a4d4a1f50d5927c37ce702497b1927cee6ecb08","3000","No"
"0x8a61024efd0b4d2d79d2effede696a1a6e2615f7","1000","No"
"0x8a8ac750fca578bdac7d6b203f9d36b2a436c61f","1000","No"
"0x8a9a82cf8eb9d3492b609e75e1329ffa177f14d1","35000","No"
"0x8a9a8a32cbd6c0d9f1258a53faac329747c89f4e","1000","No"
"0x8aa99b281a25a481af3cd2f30e5639e14cb8ef17","9000","No"
"0x8ab4487e5095750d724f0ac07fef81de6a05d9f8","62888.357338207","No"
"0x8abb1b57f393a8e4f8fe7574a589fb939e8c12d9","5000","No"
"0x8ac35a23ed84d8aeb6735afed1bd76887f78f99d","1000","No"
"0x8acb8594f9c92cbd3902bed48440174805d342af","4000","No"
"0x8ad076d45f1cc75fb2732f3c2e0fa3500fc4045d","1000","No"
"0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d","50000","No"
"0x8ad685b499ef3c97eaf27749a906f3b07bbfeb4a","16000","No"
"0x8ad7671a8bbe25dab15b4413c3fcfab5062e29ab","7000","No"
"0x8ad9aeb209c5759c1c4f6afe2791b7da48062206","1000","No"
"0x8ae1dce06f18d1e66f322bac105d171f332a541c","50000","No"
"0x8ae4ec589c92cf6988b0c4fb44537aa9e44c3509","2000","No"
"0x8ae7f0e8b8f1243228eefc577047c0a56f32d93a","31000","No"
"0x8b113baa1fa5280e0b4f7177f6e1af8acdab0c6d","1000","No"
"0x8b190a162e643760d91a02fb35dcec858c4e51dc","5000","No"
"0x8b1b94bf351443ea56c88b7123821598c894a6b4","27000","No"
"0x8b3df86eadc35739f84982daa83e329cfea68340","2000","No"
"0x8b3f691a8945e02abdea2252cfaba4e439917739","32000","No"
"0x8b4f3db526b47e83784b700f5ad27ff98fede840","36000","No"
"0x8b7d90134d7de3ab4dca50451e0b63fcab1d1b60","97500","No"
"0x8b854b9f90b64c955224fa9af92826a6ba44b3ff","1000","No"
"0x8b8ed75b6f47a435c53de1153a3ba52fd70bd4a5","1000","No"
"0x8b91f03232ce2cebad07d135fe3f0616956cddfb","4000","No"
"0x8bacdde18d3d3f577d22c90425cda66163154fc4","9000","No"
"0x8bbe4a77724a858578f07b9860570c1e3bde3316","2000","No"
"0x8bc7567c062d80ba01690ca5e7303a3afa823968","323600","No"
"0x8bdc8af9c765b46b9d5ef59d8701ba4a5a671d8c","1000","No"
"0x8bdd5394b2be58336c7ab56ec78da9c8345b2ede","20000","No"
"0x8be0d6ea346791075cff83adff72786346e48678","1000","No"
"0x8be16a3c914826b5596c8aa867817b56e377f20b","9000","No"
"0x8be55ae32316f5efb3299bebbd5096ec357a09ec","3000","No"
"0x8be97e455be226b601577d6cb51eac3d6a1d4d5b","6000","No"
"0x8bf4b0c23f502d3c3703bd0b778b99d8eb9c504f","2000","No"
"0x8bfb111e690d6f84ec24c8ccaf2aae59a7c49c74","1000","No"
"0x8c009f3d28f17b2e6f109db2e3944b48886529cc","24000","No"
"0x8c01fe36f6b42c47159fa9baac3fd8b49aee5fdb","1000","No"
"0x8c0619604c81a57cf513af0b470bdb02bb920201","37000","No"
"0x8c15c02b825e9a6963dac4bda1b6d6943d627164","1000","No"
"0x8c1924b7e6c6f005d60c85a621925a7fd0bca8b2","1000","No"
"0x8c1f1a45eacfa1890e1c9be18ddb0b329ae9926c","9000","No"
"0x8c26b5d5cf28073de8ebac0bae2ec0e03deda176","1000","No"
"0x8c26c46f6374ee078a027a8f19747eea752bff3f","50000","No"
"0x8c302fc2affd0e8e7ed2796a0dd48c015977c00d","27000","No"
"0x8c3eb08b2bcb9cee0ae47e7873155462d05d8b8c","1000","No"
"0x8c44692a599a7600e9f2ffbc161bea233305ef7e","7000","No"
"0x8c51d851d52858a3c65de927822b76fbb700a295","1000","No"
"0x8c5e32a7daec83afcec8c851a80cffe348541dbd","28000","No"
"0x8c64ee04d31524713acdb1e5904dc8582401d1aa","1000","No"
"0x8c6653b43cafd402650e29a69a077f8ef73c218f","49900","No"
"0x8c729636c0f90ac39de831cd1368357d43a90c2d","13000","No"
"0x8ca3bdd27bf42b5c6e92044aeee8186c1a5e4f94","1000","No"
"0x8caa118fb015104dc2443de38e3554feee198225","1000","No"
"0x8cc1d86d82247539b90aad8490b283a9ae62ac4a","33000","No"
"0x8cd5ee6073e406dc8bd46c20a090ad22a2eb9541","2000","No"
"0x8cf36bc7c164caad53914a085f87617732bec41f","9028.4062322973","No"
"0x8cf3e86907619c3b9a28512365d535323d58102a","1000","No"
"0x8d114c173a8e9f4b16938bf723559d13f510670c","7000","No"
"0x8d1aade42646b715470b20485e7abe43ee35c1b9","1000","No"
"0x8d1d43e444823fa65225bbe62cd8258cf7bcf01b","2000","No"
"0x8d2c4e5e5da0d5b1007146f217cb5f36e77746a2","1000","No"
"0x8d3de41d374760c056f7dd880583d1f410b0d783","5000","No"
"0x8d505b6eae36901ec15896c112fdc7f5e0ac6d2e","50000","No"
"0x8d51d9661c6792c1d5189d257a7e63a9a2e30a74","1000","No"
"0x8d6c5ad1c404c9f13221ff698b19f12a803bf660","450","No"
"0x8d76e3412c6c1a9608eb2b3d3a1e52464b5f42b0","97500","No"
"0x8d812858dea94178817d9650a312270fd81338e9","20000","No"
"0x8db35c0ba6fa162b3ddfdd100b59292ca770186f","1000","No"
"0x8de3d752cf61553b48b88c27aeac41956db6260b","42109.3794727898","No"
"0x8de80372373b68cdb0b4e79d3e3f8ca0ecc55ce8","3000","No"
"0x8df1cf146a7b27c16d03823f5b6ae7f7b7d3ac60","1000","No"
"0x8df22eb9176dcc0aca2ed08cb4b8787df1e636b2","12000","No"
"0x8df7304d52c0142055ec15729d4b3e03ea9592d8","25000","No"
"0x8e0ae62e6048a4c088281e59cbf1db07acc73d46","1000","No"
"0x8e0edd852ca828543d0869b48d7e053204827c98","18176.7118094915","No"
"0x8e1ea77246b8f20957ef1b9c35ebe74907e49c95","5000","No"
"0x8e312b707d09732291f0426f8ef132d88a40a959","26000","No"
"0x8e3cdb04a920475db8cec7a6a12813a84784fb10","4000","No"
"0x8e418d6672ed679c8aace51f997ef5824151751d","1000","No"
"0x8e5c1397cd01bce03590514f5d7e055eae4fbffc","50000","No"
"0x8e5dc88b3a89b17daeb87925a7e27afc772851c3","6000","No"
"0x8e7b569eec235242b30f8903c0de90b04c96fb95","5000","No"
"0x8ea1f428a72c6b953b43558495dcfe13c083a40b","8000","No"
"0x8ea4c5fa4aa36e43487a693222b0ada2e647db4a","29000","No"
"0x8ea811c9edef3aa2251ec6e72e640bb07ad96407","1000","No"
"0x8eb93dbafd8dd022e6b6c2bd84199f446363a2a9","4000","No"
"0x8ebbfd793f0810182bb6e38f4ecb51b824a11e57","5000","No"
"0x8ec039b6441b280f4fc8d4eba9de1b4f6c46614c","3000","No"
"0x8ec10dcf32d23efc108f42b37b4f5cf81b477b1d","3000","No"
"0x8ee74ffcf2ae24b641fc4bea4389ddd380c63929","14000","No"
"0x8ee87a90968ee7d033ad7725516234522f54a998","1000","No"
"0x8ef3c5d90683ca08ab59d67594245ca5e57e5e5b","1000","No"
"0x8f015aa972c4a8e49eb0abba11072484de9030e6","4000","No"
"0x8f0b585df226db5cec6bad05821e94dda1664e88","1000","No"
"0x8f13b78d91216932dc0dc3367089650b4b5616a1","1000","No"
"0x8f1be2a6ca73f63dc682bc4f96ef32651e82f939","25000","No"
"0x8f21dd5ec46faf2a76f2e366dadc5c603ba6fa0d","19000","No"
"0x8f30cf4495957ee5c748e2102e20c10cc4f05671","1000","No"
"0x8f3928214c58ed07f9001d0b37b7bd77175b9aa1","2236.41664566576","No"
"0x8f3b860eb5d3637953fab4119457afbedbb3f89c","1000","No"
"0x8f48f9ddea1cccf3403265f47695d21aef5a9a5d","8000","No"
"0x8f4ba7ffbb71d5e7fd82e7c700649ac7829a8a04","6650","No"
"0x8f54572ee84045473bfeb9cd55b286a42697d809","50000","No"
"0x8f70f795ca5ca5cf8ffc2e9d1b8b621c2420df8d","8000","No"
"0x8f81868779437de18a49ea87c24dad59dab574a6","33000","No"
"0x8f85aee514fb84d2216460848fc2042a613a24a2","2000","No"
"0x8fa0c1b10b035509d65affa2c2766fca6fed5d08","4000","No"
"0x8fa8a8af1805fe44cc1db6d96c4b9ad16b084e5d","11000","No"
"0x8fb5009cfd938739d37c4e7a6a5dbea7afa48267","14000","No"
"0x8fc3d00772cafaca744852851566c50d3424062a","4000","No"
"0x8fd36c8762df3434f690d8867693c74cdf94c06c","1000","No"
"0x8fd4348250c2cc676f19a03bfc4d80448abfb4bc","2000","No"
"0x8fe069f561c9f7e0783f536df714dbacdc59c903","1000","No"
"0x8ff787c7538d304cb4a1dbcfcc79ffaaa5ad3dc1","2000","No"
"0x900091154fb1e0d96b7953d64ef129ad1948b264","5000","No"
"0x900358f979f91edfa25dfa0e0d0a7ae0263ab4eb","1000","No"
"0x90127db2f477fba52b2e18bfe7f9bc12bc8881ab","4000","No"
"0x901aeeba38a926f73bbee416a748a329a2859836","32000","No"
"0x90269a7a669ca05f5cf601fe2817fdc271b87a43","4000","No"
"0x902ca24bb30c4ff1dcb44b65a869bd88dce2e90b","2000","No"
"0x902e64eb247662f802f3d54b779fc7bb590cf2fe","4000","No"
"0x90387d55ac44820a18b01dfce102650173385c1b","11000","No"
"0x904d5dbea324fbefd9bd39c43784ecaf30e0764f","3000","No"
"0x9057a5a7be0681e8ffc3a7baff47a31e82eddd3e","2000","No"
"0x9065be349f8025783b3a8eab97d5e6a8e57c5760","11000","No"
"0x907173371fe88b46e5ea4c8d1ba462ec7ff2c3b9","26000","No"
"0x907f11655ae7a436923b7949341c65a8213ab250","1000","No"
"0x90a536109a199b54883dd671f37b0c51a6da859d","4000","No"
"0x90adb095f3aded095af37c29069015ea3c9dd4e5","6000","No"
"0x90c0baa353c2e50f549ce970dea529f164f9ba9a","1000","No"
"0x90cf9e986d177bc4588b0c3ed790afe3077f9845","2000","No"
"0x90d2a75a6be026e286d036e5afedfc6a4fb530db","7000","No"
"0x90d408a73c9e77fb8e865e5ac2a24c688863b5d7","9000","No"
"0x90def56a7ff70286d41e8104962053281b6f0f27","7000","No"
"0x90ed12c423cee6a0ccecadb1c87482733be3ef26","16000","No"
"0x90f61562e0ff4dc0b0a408217fc6185ad5621ad9","1000","No"
"0x910660912783d25105a9ce7fb3cb7763a147c0e0","12000","No"
"0x910bb451b471331e3d5d0c1fe96c04a0343f69b5","50000","No"
"0x910fc410ca4ac5e4461885b5e479dabbeee08b4f","10000","No"
"0x9123b6bb515a69138f53a3587cf4558208e71208","60999.9972806428","No"
"0x913195d89316f6f40ced93071d380742179b3d0f","212450","No"
"0x9133328cdf299a6fd4888c094dddba8a16a8d799","5000","No"
"0x913646f4751966564b94c9aaeabc66eb2f37351c","13000","No"
"0x9149e89efe76f8af5e1a9310992d4d426ca11115","50000","No"
"0x914aa89d10714021ff296b057cd3f1be2892a369","1000","No"
"0x91524b41fbcbb932fd3577c62c55c8614384723a","2000","No"
"0x915fde713c64f92da22dde4bd463c2f15a5313e5","33000","No"
"0x916bf34c21157386771e571c6e9dd8a906c9b9ab","1000","No"
"0x91796eef310adb578186d5e0a2ed9d0272bbc0d9","1000","No"
"0x919aa77af231eb746205786a565cdaf47ccdb8da","170890.74145558","No"
"0x919fc28c3ccb59c48656a2b880ae393496fa1f76","20000","No"
"0x91a79c45685dfc7174d2f2125adc1cbe3fa0b9e6","1000","No"
"0x91ae5d53f5ca96c36a390baec2e9184b1056cb08","2000","No"
"0x91bb67510d002582c2b7c739447478e1da874cac","11700.4533480193","No"
"0x91ce41efb7ea5b7077ab0ca8c3c4bfdb907f1127","2000","No"
"0x91dd78330925e4ee13239a3acfdaa589c1454a38","4000","No"
"0x91e80eb95d862f981393925e0c72396993c9fc2d","50000","No"
"0x91ea64c5af45f2facbd92cd1fecc6c32f1a558ca","50000","No"
"0x92003856a0b0761f04b8438a920c2ddf54c2fdd1","45600","No"
"0x9202ced291c1ed9afbe5eacdf3c8adf704fae70b","5000","No"
"0x920c048689f785be95f93b8b1fe17ab3b65f2f92","1000","No"
"0x921051b5699016cf21df848a5f1e59ea903ceabf","50000","No"
"0x9214b669e835dc875d9e1fcf3a89e89ef15a7d98","1000","No"
"0x921e0891da2a402717435258199477a1d2dcefd0","25000","No"
"0x9223c44269049899ed23dbd3f14df4b6160489f8","21000","No"
"0x92261bcf3bed337e2af8ed4cb712d1abc5e48ffc","4000","No"
"0x92277cd8df2484a59bef3316ae2dd237300185ac","3000","No"
"0x9238a15d59eb5484e7f1cddcf5e23539c50a05b2","1000","No"
"0x923c482372b7b34c1d896cf5f4ea7d058295618b","7000","No"
"0x92444551fc5c96186310ccd2baed4bddc772f533","21000","No"
"0x927a4bdd07508102f539e96adfb523236472768a","19000","No"
"0x928640751566230501b20d0826ffc4c67fbec620","12000","No"
"0x929681c6fab7600ff7bee34eb4c98805f276fd87","8000","No"
"0x92976dc9be3f95040242784cf959a378aa37441b","1000","No"
"0x9298d291e5b89fc8d9bc2455ef2b650739dbff58","2000","No"
"0x9298d341a4be80a7baf28b5756f37d864546ec87","1000","No"
"0x92a527825af34933d74060b4f039fc35f15c31f2","1000","No"
"0x92a6d1b27aed5f085bff3b4943c949bbed6dd1e8","2000","No"
"0x92b72500bf66c8c11f16b6fb51bf609a41c67f3c","14000","No"
"0x92bdbd9b7fa35dbbcbcce1366fddfb98702f62df","1000","No"
"0x92d46822de04c2283ff2c31c2d75a02f890d3a4c","20000","No"
"0x92f535d27a6f795ae5e7993dce7cd6ea2de90d97","14000","No"
"0x92fcc3c431338789dff14d9d64084a4f5942f2a7","1000","No"
"0x932e2148f0f91c75e4de3fa2de8010ccc9327cd8","22095","No"
"0x93312138c6f3d4fdbde958cb76e836c7ba54cd25","1000","No"
"0x9347218dd75565a0d584a7f878323bf86f78ab0c","7000","No"
"0x9348e08aeb385efbc510b1f0c6b44da799821059","1414.78556622079","No"
"0x935514fc514b2659280ce5312f48c6ae2b6b8af3","50000","No"
"0x9356cc010b5b763f51a2a115e71cc11a16404747","6367.44948552847","No"
"0x935a922b580e93a50e4c7e8157a6454067fef14f","1000","No"
"0x9379e23100723caf4789e66aa326b65dddb64719","9000","No"
"0x937e1b6fe9080abcd01a7bba50e9b516ec731532","2000","No"
"0x939c855a56a9b38ea92e72c99c7187f819da5cae","19000","No"
"0x939fb905b64a405bbe0dc80c01c7f84cc8a0e025","1000","No"
"0x93a4a5cbcfb609726b0f5a3afecb683a2666a162","3000","No"
"0x93c53ceb6b0f45e4aeda9056fdfebfac1887a0c0","1000","No"
"0x93df5d8d886d1a4f6ac037fc926674b2d34217bf","3421.82840679129","No"
"0x93ea4e5aa5fbb122943b64448e9f4a8855ee379d","26000","No"
"0x93ee5eb0373ea2aa238a3e9b12a9d777d62cf705","1000","No"
"0x93ef6a4090fba3f7648f0d9d33c49f3360861e18","33000","No"
"0x93f4ef6697d15a0f473be1ef0630a382b19f9ccc","1000","No"
"0x9426826ac3ed340ad3f10ceba14ba4ad918b8037","2000","No"
"0x9435588f56b4017bf1901538768c77ca1304d4f4","1000","No"
"0x94359a7bbdc826d5ff47faa97955cb4054f05965","2000","No"
"0x9436f698985aac9d9fdb606db56eb46cb5ffea3e","26000","No"
"0x943edce4add6dd1951d97bb7cedca902ce224e9e","2000","No"
"0x943f12df9afa19db3b67888abd9eae4465eb7c8d","1000","No"
"0x94470e9ee21e0524452e8c648ae1468e392956d4","4000","No"
"0x94556dc2485417d2aa38eb8a6a2dec4385f9cb69","11000","No"
"0x945f5c0a615675dea1638540b2c365514a4267d7","4000","No"
"0x9464b9edc0c67f296368a443630d0771a2c0898e","8000","No"
"0x946dbe86db10f21f4b557925115194c32c4f9d74","1000","No"
"0x946ec0d1952694a420b81bf40976eae5c5c1c39d","1000","No"
"0x94716eb3382796bb211aaa050d405c3c0bc82a0f","1000","No"
"0x9471bfcb6432bdea3d7fcee11630ce6192b338fc","1000","No"
"0x9478e68090c7f259aed0d31fdd9bcce7578a7f21","3000","No"
"0x94820c85816b9b4bb64ccf62bae3c6caad533c74","1000","No"
"0x948a5798a046fab6e8040e558fe5d4ca841e8cca","47000","No"
"0x948ab0c345a131a137b42c54f464fde5665e5f22","3000","No"
"0x9499be1820f55570ae52a45982e5a5c84c4a0647","28000","No"
"0x949aeb25accb2ac845ce3dab733298f007cc09a1","2000","No"
"0x949bdfe27f28671f8d5e02ba3e12b8d0abd24235","5000","No"
"0x94c33397254ec3eeb50ec64b448e060f4fc39b73","50000","No"
"0x94cc4f9b58bd613c0fa88ff59c4367f179c68dfe","3000","No"
"0x94d529bc6b14dbd495b353574c9c63b7d779b643","1000","No"
"0x94d65fa2ddb3ec14f5c08dbf02b534f8488157a7","1000","No"
"0x94dc4d981ffe7dac3d471642110e0d1e7cdd28da","50000","No"
"0x94f13dee9939f1a9f811cf21dcb5ba7629308867","36000","No"
"0x94f4d7a5108d8d12e9d9fd4498734794652eef22","1000","No"
"0x94f976949ecc48ad616c982fa04476055ed0ce67","2000","No"
"0x9509ad9a025155857f9d788f34d30f52aa2db8ed","13000","No"
"0x950df9ebb6d2c534b51b3ecf23b42e15af5ea02b","1000","No"
"0x9516da8422f52d82214d17841b46d3c2fbde4fda","6000","No"
"0x95272c5e0f8bd14ed7f79656b3ace6b06c85e5fe","4000","No"
"0x95358472b893ebb8016008eb6b718461b6ee7d28","50000","No"
"0x953f6740220f03e59c2e6624fa61cfee534ce5cf","1000","No"
"0x9549a378c479ce2f015dc9013c421efc3bdea2d8","1000","No"
"0x955d8c10231f2abe7adade2ddc822db6dd640f68","8000","No"
"0x95708d0bb731994185c583b2f4c986443615a80a","2000","No"
"0x95750d00f7251dcd7ba5ade3f4263ed40cb8b9e8","50000","No"
"0x9579dbc8f3a33dca0af238f2d0aa1b7b4faffd32","2000","No"
"0x957a8e5ef0ef4ed3a62244bd61034aa188330186","38200","No"
"0x957de2cd0518e30a2744a657e6cea9e4e668d446","10000","No"
"0x958308cd838ba8d5a51b1f79cf9238760cc4a86b","1000","No"
"0x9584f7f2e03703aa1f6f780528f4e36f56814fc2","5000","No"
"0x9589e2d4b4c361024d77f8f0c6ed41aff075daf0","15000","No"
"0x958bb8c5ffebab7c423240e8338f2f17bf8dddc3","1000","No"
"0x958d348e458e91170c1adfc09a90aeb2e5b4b07c","41000","No"
"0x95991db475dcc6bd7d654587c730e9dd4d3af39b","50000","No"
"0x959ca82a5be6906ddaee4a7d816cee779a24ca67","20000","No"
"0x95a259fb2a641ddf9d24b871cd0387d5c5ed351d","3000","No"
"0x95bbbd613342558f31ac49e4f11c87b13daba511","14000","No"
"0x95c1d6394d797e456c0333364df3ad711638a1ba","1000","No"
"0x95dcc0df5b14b7bcfa26c8edfcb39e792c93e6a6","3000","No"
"0x95dd1f46a87577deafa68f1da3fa06d118eac884","29000","No"
